day_of_week,hour,service_type,queue_length,people_arriving,people_served,active_counters,staff_available,average_service_time,capacity,holiday,current_crowd,waiting_time,future_crowd,crowd_level,year,month,day
0,3,1,15,3,1,3,5,12.429506274950008,2,0,18,62.65,21,1,2025,1,3
0,3,1,16,2,1,2,2,12.214566715179116,2,0,18,100.07,21,1,2025,1,3
0,3,0,15,3,4,5,7,9.401210647326186,5,0,18,26.29,19,1,2025,1,3
0,3,1,16,4,3,5,5,12.037038230276789,4,0,20,41.14,18,1,2025,1,3
0,3,1,20,4,0,1,3,11.501204475670182,1,0,24,232.14,31,1,2025,1,3
0,3,3,23,6,3,2,4,4.765589416758234,4,0,29,55.1,34,1,2025,1,3
0,4,3,28,7,2,2,3,6.129094791350037,3,0,35,87.15,43,2,2025,1,3
0,4,2,30,5,3,4,4,9.03025303978142,4,0,35,66.31,39,2,2025,1,3
0,4,2,32,5,3,4,5,9.133539055434872,4,0,37,73.14,42,2,2025,1,3
0,4,0,32,0,0,1,2,13.088619118089674,1,1,32,416.21,33,1,2025,1,3
0,4,1,34,6,4,5,5,10.859367725111763,5,0,40,73.0,45,2,2025,1,3
0,4,3,33,4,5,4,5,5.364727333224515,7,0,37,42.23,36,2,2025,1,3
0,5,3,37,6,2,2,2,5.783920710238915,3,0,43,109.03,46,2,2025,1,3
0,5,1,44,7,0,2,2,14.005965550628076,1,0,51,309.55,60,2,2025,1,3
0,5,1,48,4,0,1,2,10.972770763232685,1,0,52,528.66,58,2,2025,1,3
0,5,0,48,3,3,3,4,8.37370879468761,4,0,51,134.34,52,2,2025,1,3
0,5,0,48,2,2,3,4,9.531526961320582,3,0,50,154.7,48,2,2025,1,3
0,5,1,48,4,4,5,5,9.87721910637804,5,0,52,94.65,51,2,2025,1,3
0,6,2,52,4,0,1,2,9.580365862105625,1,0,56,494.65,62,2,2025,1,3
0,6,0,53,4,3,4,6,10.677254960979116,4,0,57,141.01,58,2,2025,1,3
0,6,1,54,4,3,5,7,13.88779452273699,4,0,58,145.68,61,2,2025,1,3
0,6,0,55,3,2,4,5,11.955397322353644,3,0,58,166.35,57,2,2025,1,3
0,6,1,59,4,0,1,1,9.80897254221702,1,0,63,575.1,70,2,2025,1,3
0,6,1,59,4,4,5,6,10.395440907536198,5,0,63,122.24,66,2,2025,1,3
0,7,1,60,4,3,5,5,11.899765438122271,4,0,64,146.12,65,2,2025,1,3
0,7,0,57,0,3,4,5,10.69300044707789,4,1,57,152.23,51,2,2025,1,3
0,7,3,57,3,3,3,3,6.934416507186952,4,0,60,132.19,57,2,2025,1,3
0,7,3,56,5,6,3,3,4.519136836147225,7,0,61,86.65,62,2,2025,1,3
0,7,3,49,3,10,4,6,3.096239369947811,13,0,52,38.92,45,2,2025,1,3
0,7,3,57,11,3,2,3,4.757765620436651,4,0,68,132.34,78,2,2025,1,3
0,8,2,58,3,2,2,2,7.061461851760611,3,0,61,205.34,60,2,2025,1,3
0,8,0,57,3,4,5,7,7.707925608541905,6,0,60,88.68,60,2,2025,1,3
0,8,1,58,3,2,4,5,12.559782660605729,3,0,61,182.57,59,2,2025,1,3
0,8,3,54,2,6,3,5,3.71875078529334,8,1,56,67.45,54,2,2025,1,3
0,8,1,58,4,0,1,2,11.619285389955577,1,0,62,673.19,68,2,2025,1,3
0,8,1,62,4,0,2,3,14.782156443989903,1,0,66,456.26,68,2,2025,1,3
0,9,3,71,9,0,1,3,7.098738447201685,1,0,80,504.71,90,2,2025,1,3
0,9,1,79,9,1,3,4,12.634086445031484,2,0,88,331.77,93,2,2025,1,3
0,9,1,87,10,2,4,6,13.457915948264446,3,0,97,294.04,102,2,2025,1,3
0,9,0,93,7,1,2,2,11.039484361848958,2,0,100,510.85,107,2,2025,1,3
0,9,0,96,7,4,5,7,10.256129069149283,5,0,103,196.12,106,2,2025,1,3
0,9,3,103,7,0,1,1,8.772897147823182,1,0,110,900.54,118,2,2025,1,3
0,10,1,112,9,0,2,4,13.78306015093861,1,0,121,770.82,128,2,2025,1,3
0,10,0,126,16,2,3,3,11.875891342303849,3,0,142,499.42,159,2,2025,1,3
0,10,1,128,2,0,2,4,14.433152297673027,1,1,130,921.46,134,2,2025,1,3
0,10,2,141,16,3,2,4,5.4891479047156935,4,0,157,389.12,168,2,2025,1,3
0,10,0,141,3,3,4,4,9.951206033403466,4,0,144,349.74,145,2,2025,1,3
0,10,3,136,4,9,4,6,4.115759724252739,10,1,140,140.01,132,2,2025,1,3
0,11,3,134,7,9,5,5,4.144374507058386,12,0,141,111.92,136,2,2025,1,3
0,11,0,138,7,3,4,5,7.424087936075051,5,0,145,256.72,151,2,2025,1,3
0,11,3,139,7,6,3,3,3.612215488363848,8,0,146,166.33,146,2,2025,1,3
0,11,1,145,9,3,5,7,11.195091725710682,4,0,154,323.83,163,2,2025,1,3
0,11,2,149,5,1,1,3,4.308326417752841,2,0,154,640.34,156,2,2025,1,3
0,11,1,157,12,4,5,6,10.40487646753564,5,0,169,327.31,177,2,2025,1,3
0,12,1,161,7,3,4,5,9.045461020255171,4,0,168,362.73,171,2,2025,1,3
0,12,0,167,10,4,5,6,11.09380197836464,5,0,177,370.61,186,2,2025,1,3
0,12,1,171,7,3,5,6,12.884355032021425,4,0,178,440.97,184,2,2025,1,3
0,12,1,180,10,1,2,3,10.161230891938736,2,0,190,915.93,202,2,2025,1,3
0,12,2,190,12,2,2,4,6.531027136117509,3,0,202,622.51,214,2,2025,1,3
0,12,1,196,7,1,2,2,13.089578911052714,2,0,203,1282.57,207,2,2025,1,3
0,13,2,193,4,7,5,7,5.015815504442008,10,0,197,192.85,194,2,2025,1,3
0,13,2,192,4,5,4,5,5.624417914577437,7,0,196,272.13,195,2,2025,1,3
0,13,3,192,3,3,3,5,7.220216855301214,4,0,195,459.44,195,2,2025,1,3
0,13,3,185,2,9,3,3,3.0,10,0,187,185.18,178,2,2025,1,3
0,13,3,191,7,1,1,2,4.54206431424184,2,0,198,869.81,202,2,2025,1,3
0,13,3,191,3,3,3,3,6.985231569661027,4,0,194,446.6,195,2,2025,1,3
0,14,3,187,0,4,4,6,6.241784259226409,6,0,187,291.14,184,2,2025,1,3
0,14,0,193,9,3,3,3,8.150198057095555,4,0,202,526.42,205,2,2025,1,3
0,14,3,198,10,5,5,6,8.623911339239559,6,0,208,340.74,214,2,2025,1,3
0,14,1,211,16,3,5,6,12.92563507397912,4,0,227,543.34,241,2,2025,1,3
0,14,2,220,10,1,2,4,9.874308936495789,2,0,230,1084.69,236,2,2025,1,3
0,14,3,221,1,0,1,3,7.62060944380052,1,0,222,1680.75,225,2,2025,1,3
0,15,2,227,9,3,3,3,6.81581633085456,4,0,236,510.11,240,2,2025,1,3
0,15,1,233,9,3,5,5,12.085345546358017,4,0,242,564.71,247,2,2025,1,3
0,15,3,237,9,5,3,3,5.310945026728241,6,0,246,420.28,247,2,2025,1,3
0,15,0,236,1,2,2,2,7.455230074640089,3,0,237,879.26,235,2,2025,1,3
0,15,0,246,10,0,1,3,9.715166341684206,1,0,256,2389.94,269,2,2025,1,3
0,15,2,247,3,2,2,3,6.713598746233276,3,0,250,831.3,249,2,2025,1,3
0,16,0,256,12,3,3,3,7.390592401122745,4,0,268,631.08,279,2,2025,1,3
0,16,2,263,10,3,3,3,7.954543774571465,4,0,273,696.97,283,2,2025,1,3
0,16,1,271,9,1,2,3,9.54657774875195,2,0,280,1297.35,286,2,2025,1,3
0,16,3,266,3,8,4,4,4.100684767298167,10,0,269,269.63,265,2,2025,1,3
0,16,0,268,3,1,2,2,11.115449142896,2,0,271,1490.14,273,2,2025,1,3
0,16,2,268,5,5,5,7,7.731119679409061,6,0,273,415.91,276,2,2025,1,3
0,17,2,275,10,3,4,5,9.74490258933661,4,0,285,674.33,293,2,2025,1,3
0,17,1,286,14,3,4,5,11.277316591686006,4,0,300,806.71,313,2,2025,1,3
0,17,1,294,10,2,3,3,11.550999691823076,3,0,304,1129.8,312,2,2025,1,3
0,17,0,303,10,1,2,3,9.656587211500842,2,0,313,1463.52,322,2,2025,1,3
0,17,1,318,16,1,2,3,13.027929861442887,2,0,334,2073.22,352,2,2025,1,3
0,17,2,316,3,5,5,7,6.910100922980134,7,0,319,437.37,314,2,2025,1,3
0,18,2,315,2,3,3,5,6.667693956708469,4,0,317,697.11,313,2,2025,1,3
0,18,1,316,4,3,5,7,13.2261873726413,4,0,320,836.34,321,2,2025,1,3
0,18,0,319,5,2,4,6,12.189925777417557,3,0,324,972.88,330,2,2025,1,3
0,18,0,318,1,2,3,5,10.580712601071218,3,0,319,1118.38,317,2,2025,1,3
0,18,3,318,4,4,3,5,5.1103546556604975,6,0,322,539.29,320,2,2025,1,3
0,18,2,323,7,2,3,5,9.748826826721164,3,0,330,1049.71,332,2,2025,1,3
0,19,1,324,2,1,2,4,11.176581161982783,2,0,326,1809.62,326,2,2025,1,3
0,19,2,324,3,3,3,5,7.809034727706303,4,0,327,844.32,330,2,2025,1,3
0,19,1,322,1,3,5,6,11.206779294473238,4,0,323,721.8,320,2,2025,1,3
0,19,2,324,8,6,5,7,6.059610743646772,8,0,332,392.47,334,2,2025,1,3
0,19,1,325,4,3,5,5,12.58544091781148,4,0,329,817.88,331,2,2025,1,3
0,19,3,325,6,6,4,5,5.710570373500238,7,0,331,465.4,332,2,2025,1,3
0,20,2,318,2,9,4,6,3.665001554016317,11,0,320,293.03,310,2,2025,1,3
0,20,3,311,4,11,4,5,3.0,13,0,315,234.25,311,2,2025,1,3
0,20,1,310,0,1,2,3,9.179741020243128,2,0,310,1425.85,311,2,2025,1,3
0,20,2,310,2,2,3,5,8.877881550543291,3,0,312,916.96,313,2,2025,1,3
0,20,2,311,4,3,2,3,5.231556545351534,4,0,315,813.08,314,2,2025,1,3
0,20,1,311,4,4,4,4,8.828329192801025,5,0,315,689.15,315,2,2025,1,3
0,21,0,314,4,1,2,4,11.222892819861707,2,0,318,1762.25,321,2,2025,1,3
0,21,1,315,2,1,3,5,13.216808117837813,2,0,317,1384.76,318,2,2025,1,3
0,21,1,313,1,3,5,6,12.068290528258787,4,0,314,757.94,309,2,2025,1,3
0,21,1,312,3,4,5,7,10.464586675549318,5,0,315,653.97,316,2,2025,1,3
0,21,0,312,4,4,4,4,7.0024494115268645,6,0,316,542.22,313,2,2025,1,3
0,21,0,313,3,2,2,4,5.874331522407079,3,0,316,920.0,318,2,2025,1,3
0,22,0,313,3,3,5,6,12.904485512634276,4,0,316,807.01,316,2,2025,1,3
0,22,0,315,3,1,2,4,10.403887081073432,2,0,318,1637.6,320,2,2025,1,3
0,22,3,310,3,8,5,5,5.148768979347453,10,0,313,323.23,309,2,2025,1,3
0,22,1,311,2,1,2,3,11.492288510628445,2,0,313,1788.46,311,2,2025,1,3
0,22,3,308,4,7,5,6,6.204579222035463,8,0,312,383.57,309,2,2025,1,3
0,22,1,310,3,1,2,2,10.498558485896393,2,0,313,1623.35,313,2,2025,1,3
0,23,1,313,3,0,1,1,12.934718416388948,1,0,316,4049.96,320,2,2025,1,3
0,23,2,313,2,2,3,5,9.363304451346906,3,0,315,978.48,312,2,2025,1,3
0,23,1,320,8,1,2,4,12.245330267910878,2,0,328,1961.94,332,2,2025,1,3
0,23,3,319,2,3,2,2,5.383342447071564,4,1,321,858.4,317,2,2025,1,3
0,23,3,318,5,6,4,5,5.4918296934127735,7,0,323,438.45,324,2,2025,1,3
0,23,0,322,5,1,2,2,10.865566838558935,2,0,327,1748.19,332,2,2025,1,3
2,0,0,0,0,1,2,2,11.700443779730778,2,1,0,0.0,0,0,2025,1,4
2,0,3,0,3,11,4,4,3.0,13,0,3,2.08,0,0,2025,1,4
2,0,3,3,4,1,1,1,5.867107613196207,2,0,7,18.33,10,0,2025,1,4
2,0,0,2,1,2,2,4,6.066340003115941,3,0,3,4.92,3,0,2025,1,4
2,0,3,0,2,6,4,6,5.984522576177346,7,0,2,1.99,0,0,2025,1,4
2,0,2,0,3,7,3,4,3.85614917104018,8,0,3,0.0,0,0,2025,1,4
2,1,0,0,1,5,5,6,7.522475012822268,7,1,1,3.21,0,0,2025,1,4
2,1,3,0,0,5,3,3,5.026361864323194,6,1,0,0.0,0,0,2025,1,4
2,1,3,0,0,2,1,2,3.0,3,0,0,0.94,0,0,2025,1,4
2,1,2,0,0,5,3,3,5.416460975927248,6,0,0,1.67,0,0,2025,1,4
2,1,1,0,1,3,5,6,12.31298822063258,4,0,1,1.07,2,0,2025,1,4
2,1,1,1,1,0,1,3,11.615018195217743,1,0,2,15.5,4,0,2025,1,4
2,2,2,0,0,6,3,4,4.586657262594015,7,0,0,0.0,0,0,2025,1,4
2,2,2,0,1,5,3,3,5.296364637826693,6,0,1,0.0,0,0,2025,1,4
2,2,2,0,1,5,2,3,3.543313753490449,6,0,1,0.0,0,0,2025,1,4
2,2,0,3,3,0,1,2,10.266096272068587,1,0,6,29.87,6,0,2025,1,4
2,2,1,3,2,2,3,4,11.83131913645104,3,0,5,13.97,6,0,2025,1,4
2,2,3,0,2,9,5,5,4.789441331744292,10,0,2,2.52,0,0,2025,1,4
2,3,0,0,2,2,3,4,11.172399786030764,3,0,2,0.0,0,0,2025,1,4
2,3,1,1,2,1,2,4,11.620139050208795,2,0,3,3.13,3,0,2025,1,4
2,3,1,1,3,3,5,6,13.772544285799803,4,0,4,0.49,5,0,2025,1,4
2,3,2,0,1,5,4,4,6.714304349167982,6,0,1,0.3,0,0,2025,1,4
2,3,3,0,2,2,2,2,6.307649342900328,3,0,2,0.0,3,0,2025,1,4
2,3,1,1,3,2,3,5,9.1406864827171,3,0,4,1.47,6,0,2025,1,4
2,4,3,0,2,3,2,3,4.368269287594039,5,0,2,0.0,1,0,2025,1,4
2,4,1,1,2,1,2,2,11.408837640145856,2,0,3,7.23,1,0,2025,1,4
2,4,3,0,3,6,5,6,6.996649241412804,7,0,3,0.0,0,0,2025,1,4
2,4,3,1,2,1,1,1,4.298918493610876,2,0,3,6.21,3,0,2025,1,4
2,4,3,0,3,10,4,5,3.0,13,0,3,1.81,0,0,2025,1,4
2,4,0,0,2,3,4,6,10.15925985495888,4,0,2,0.0,3,0,2025,1,4
2,5,0,0,1,1,1,3,6.515688240299308,2,0,1,0.0,4,0,2025,1,4
2,5,1,3,4,1,2,4,11.634448664123298,2,0,7,20.09,13,0,2025,1,4
2,5,2,0,2,5,4,5,6.823450419396609,6,0,2,1.33,0,0,2025,1,4
2,5,1,0,1,4,5,5,10.94510965708562,5,0,1,0.0,0,0,2025,1,4
2,5,1,3,5,2,3,5,10.175989494394017,3,0,8,10.33,8,0,2025,1,4
2,5,2,0,1,5,5,7,6.745343130223096,7,0,1,1.9,0,0,2025,1,4
2,6,1,0,1,3,5,5,11.95745704417212,4,1,1,1.16,0,0,2025,1,4
2,6,2,0,2,3,3,4,6.796555694536398,4,0,2,2.74,3,0,2025,1,4
2,6,3,0,3,5,3,4,5.238410764303011,6,0,3,0.46,1,0,2025,1,4
2,6,2,0,2,4,5,5,8.248776679299302,6,0,2,3.96,0,0,2025,1,4
2,6,3,0,2,12,4,5,3.0,13,0,2,0.12,0,0,2025,1,4
2,6,2,0,3,4,4,4,7.294824218219071,5,0,3,0.0,2,0,2025,1,4
2,7,1,0,0,3,5,7,12.60970789663298,4,0,0,1.23,0,0,2025,1,4
2,7,2,0,2,2,3,3,8.730041439359361,3,0,2,0.17,0,0,2025,1,4
2,7,3,0,3,10,5,7,4.27862191564102,12,0,3,0.7,0,0,2025,1,4
2,7,1,0,1,1,2,3,12.434836506096218,2,0,1,2.18,0,0,2025,1,4
2,7,2,0,1,3,2,2,4.9912299168924985,4,0,1,0.32,0,0,2025,1,4
2,7,1,2,3,1,2,2,13.076038345951575,2,0,5,10.82,9,0,2025,1,4
2,8,0,3,2,1,2,4,9.963590644230855,2,0,5,12.79,6,0,2025,1,4
2,8,0,2,2,3,3,4,7.642711432987271,4,0,4,2.42,2,0,2025,1,4
2,8,1,3,2,1,2,2,12.873960196704775,2,0,5,20.0,4,0,2025,1,4
2,8,0,3,1,1,2,2,11.569510365217942,2,0,4,16.55,2,0,2025,1,4
2,8,1,4,2,1,3,4,12.281096313095352,2,1,6,15.81,9,0,2025,1,4
2,8,2,5,1,0,1,1,10.312398485072592,1,0,6,49.91,8,0,2025,1,4
2,9,3,4,5,6,4,4,5.721794146393225,7,0,9,7.02,7,0,2025,1,4
2,9,1,8,6,2,4,5,11.562545941168656,3,0,14,21.79,19,1,2025,1,4
2,9,2,12,6,2,2,3,7.175414610799453,3,0,18,43.62,20,1,2025,1,4
2,9,2,14,5,3,2,3,4.577226568468706,4,0,19,31.57,23,1,2025,1,4
2,9,1,19,6,1,2,2,11.858286287843832,2,0,25,112.91,27,1,2025,1,4
2,9,0,26,7,0,1,3,9.798732426134638,1,0,33,254.55,41,2,2025,1,4
2,10,1,27,4,3,5,5,11.405328812507646,4,0,31,61.37,31,1,2025,1,4
2,10,3,30,4,1,1,1,5.5540143254199785,2,0,34,166.05,37,2,2025,1,4
2,10,1,31,3,2,3,5,11.632655604870925,3,0,34,119.09,34,1,2025,1,4
2,10,1,37,8,2,4,5,12.945459703809888,3,0,45,121.64,49,2,2025,1,4
2,10,1,40,4,1,2,3,12.012584557144407,2,0,44,240.9,46,2,2025,1,4
2,10,3,39,6,7,4,4,5.059152365049592,8,0,45,52.2,46,2,2025,1,4
2,11,2,41,3,1,1,2,5.76272871484413,2,0,44,235.23,48,2,2025,1,4
2,11,2,43,4,2,2,2,7.648497533070801,3,0,47,162.41,49,2,2025,1,4
2,11,0,42,2,3,4,5,9.857764423042344,4,0,44,104.36,40,2,2025,1,4
2,11,1,41,2,3,5,5,13.100345041449556,4,1,43,109.88,39,2,2025,1,4
2,11,1,46,7,2,3,5,9.24631043236165,3,0,53,144.81,55,2,2025,1,4
2,11,2,53,8,1,2,4,8.895995950164854,2,0,61,233.09,68,2,2025,1,4
2,12,0,55,3,1,2,3,12.123381552069493,2,0,58,334.04,60,2,2025,1,4
2,12,3,51,6,10,5,7,3.994157844816305,13,1,57,38.7,51,2,2025,1,4
2,12,2,53,5,3,2,3,4.633774559899351,4,0,58,121.1,58,2,2025,1,4
2,12,2,49,1,5,4,4,6.957537643468748,6,0,50,88.07,46,2,2025,1,4
2,12,2,52,5,2,2,3,5.778149370947244,3,0,57,151.08,63,2,2025,1,4
2,12,0,58,7,1,2,2,8.996054986659411,2,0,65,261.95,71,2,2025,1,4
2,13,0,57,3,4,5,5,10.58791814891224,5,0,60,122.05,62,2,2025,1,4
2,13,1,59,3,1,2,4,12.140404736298631,2,0,62,358.84,64,2,2025,1,4
2,13,2,59,2,2,2,2,6.705625237570542,3,0,61,195.58,62,2,2025,1,4
2,13,2,59,2,2,2,2,7.027358001710821,3,0,61,206.64,64,2,2025,1,4
2,13,3,48,3,14,5,6,3.193896521063819,16,0,51,29.62,38,2,2025,1,4
2,13,3,42,2,8,5,5,5.084736013751731,10,0,44,43.82,38,2,2025,1,4
2,14,1,44,4,2,4,5,12.047658974028083,3,0,48,135.2,49,2,2025,1,4
2,14,2,45,7,6,5,5,6.902720943370466,7,0,52,60.07,53,2,2025,1,4
2,14,2,44,3,4,5,5,9.478295278246597,5,0,47,81.84,43,2,2025,1,4
2,14,3,48,6,2,2,4,7.35164758347538,3,0,54,174.21,60,2,2025,1,4
2,14,1,51,5,2,4,6,13.99588680550584,3,0,56,177.09,61,2,2025,1,4
2,14,1,52,2,1,2,3,12.056702497449017,2,0,54,314.23,53,2,2025,1,4
2,15,2,49,1,4,4,4,7.667161039303245,5,0,50,92.47,49,2,2025,1,4
2,15,2,51,4,2,3,3,9.755480788765611,3,0,55,167.89,56,2,2025,1,4
2,15,2,51,2,2,2,2,7.115242001876984,3,0,53,181.87,50,2,2025,1,4
2,15,1,51,3,3,4,6,10.852909988643454,4,0,54,138.7,53,2,2025,1,4
2,15,1,57,7,1,3,3,12.344456455939604,2,0,64,233.25,69,2,2025,1,4
2,15,1,62,6,1,3,3,12.979485122638478,2,0,68,269.84,76,2,2025,1,4
2,16,3,66,5,1,1,1,5.527188324805715,2,0,71,363.42,77,2,2025,1,4
2,16,2,74,8,0,1,2,7.74279304691813,1,0,82,574.22,92,2,2025,1,4
2,16,2,82,8,0,1,3,8.951677448271317,1,0,90,731.24,96,2,2025,1,4
2,16,2,86,6,2,3,3,10.591954816922156,3,0,92,308.84,96,2,2025,1,4
2,16,2,87,4,3,4,4,10.961150162481246,4,0,91,242.01,92,2,2025,1,4
2,16,1,90,5,2,4,4,11.684599694431682,3,0,95,261.12,95,2,2025,1,4
2,17,0,90,4,4,5,7,10.082277802435936,5,0,94,182.58,96,2,2025,1,4
2,17,2,93,4,1,2,3,10.86078377427902,2,0,97,505.77,100,2,2025,1,4
2,17,2,96,6,3,3,3,7.131341960809603,4,0,102,228.06,105,2,2025,1,4
2,17,1,97,4,3,5,5,12.15132807108924,4,0,101,237.99,102,2,2025,1,4
2,17,1,99,4,2,3,4,10.343224534348677,3,0,103,340.41,105,2,2025,1,4
2,17,3,101,2,0,1,1,7.074815356061529,1,0,103,716.58,105,2,2025,1,4
2,18,2,100,2,3,3,4,6.063108584141851,5,0,102,203.26,102,2,2025,1,4
2,18,0,100,0,0,1,3,12.677645866049412,1,0,100,1268.46,98,2,2025,1,4
2,18,1,101,1,0,1,2,11.26849171936451,1,1,102,1138.97,104,2,2025,1,4
2,18,0,102,3,2,4,4,11.47801625961389,3,0,105,291.8,109,2,2025,1,4
2,18,0,103,1,0,1,2,9.239990956619357,1,0,104,948.69,104,2,2025,1,4
2,18,1,100,0,3,5,7,10.431596424258368,5,1,100,208.38,99,2,2025,1,4
2,19,3,100,2,2,2,3,6.5971327270056985,3,0,102,325.61,99,2,2025,1,4
2,19,0,101,4,3,4,6,10.077411646628176,4,0,105,253.95,108,2,2025,1,4
2,19,1,101,3,3,4,6,9.888687508968443,4,0,104,244.36,106,2,2025,1,4
2,19,0,99,1,3,4,4,10.676926571776542,4,0,100,265.39,97,2,2025,1,4
2,19,1,101,3,1,2,2,10.039494105641335,2,0,104,507.66,103,2,2025,1,4
2,19,2,99,1,3,3,5,7.246702618484935,4,0,100,237.99,99,2,2025,1,4
2,20,1,97,0,2,4,5,12.531514314457002,3,0,97,307.16,93,2,2025,1,4
2,20,1,99,2,0,1,1,11.649834092876302,1,0,101,1155.59,101,2,2025,1,4
2,20,2,101,4,2,3,5,8.81942317964286,3,0,105,296.57,107,2,2025,1,4
2,20,1,100,1,2,4,5,13.031019494383417,3,0,101,328.68,97,2,2025,1,4
2,20,3,93,3,10,4,6,3.5553872376309315,11,0,96,83.5,91,2,2025,1,4
2,20,3,90,5,8,5,6,4.855347305912898,10,0,95,86.56,92,2,2025,1,4
2,21,0,89,3,4,5,6,10.767788936637718,5,0,92,194.53,93,2,2025,1,4
2,21,0,88,2,3,5,7,9.426974885487573,5,0,90,165.54,86,2,2025,1,4
2,21,0,85,0,3,4,4,9.875464361420075,4,1,85,209.57,80,2,2025,1,4
2,21,1,86,3,2,4,4,12.21343233475921,3,0,89,264.2,91,2,2025,1,4
2,21,3,82,3,7,5,7,5.660000846808565,9,0,85,90.39,79,2,2025,1,4
2,21,3,85,3,0,1,1,7.678012746392756,1,0,88,653.89,90,2,2025,1,4
2,22,1,83,2,4,5,5,7.840809105781997,6,0,85,132.66,83,2,2025,1,4
2,22,1,83,2,2,4,6,12.546118258043183,3,0,85,261.11,88,2,2025,1,4
2,22,1,82,1,2,4,4,11.715279313320885,3,0,83,243.61,80,2,2025,1,4
2,22,1,82,1,1,2,3,11.713696932384616,2,0,83,483.99,86,2,2025,1,4
2,22,2,85,3,0,1,1,7.065334831297373,1,0,88,601.13,92,2,2025,1,4
2,22,1,86,2,1,3,4,13.622998900644038,2,0,88,388.84,87,2,2025,1,4
2,23,1,89,3,0,1,3,10.77184759460413,1,0,92,956.38,92,2,2025,1,4
2,23,0,87,1,3,5,6,13.343941726655707,4,0,88,231.38,84,2,2025,1,4
2,23,1,86,2,3,5,6,11.19122538065797,4,0,88,194.83,84,2,2025,1,4
2,23,0,87,1,0,1,3,9.060766993723847,1,0,88,785.08,87,2,2025,1,4
2,23,2,86,1,2,2,4,7.452505471056398,3,0,87,320.17,85,2,2025,1,4
2,23,2,85,1,2,2,2,7.334865189348244,3,0,86,308.83,83,2,2025,1,4
3,0,3,0,3,3,3,3,6.780371479432464,4,0,3,0.0,4,0,2025,1,5
3,0,2,0,2,4,5,6,8.239898642096671,6,0,2,0.0,1,0,2025,1,5
3,0,1,1,3,2,4,4,11.56204937498692,3,0,4,4.68,5,0,2025,1,5
3,0,1,1,2,2,3,5,11.572557172097076,3,0,3,0.0,1,0,2025,1,5
3,0,1,3,2,0,1,3,10.31392653460827,1,0,5,30.2,8,0,2025,1,5
3,0,2,5,3,1,2,2,10.419891669122723,2,0,8,25.15,8,0,2025,1,5
3,1,1,5,1,1,3,5,14.137666745727822,2,0,6,20.76,5,0,2025,1,5
3,1,1,4,2,3,4,5,11.103738935084715,4,0,6,12.46,4,0,2025,1,5
3,1,0,6,3,1,2,2,8.533389731756923,2,0,9,25.44,12,0,2025,1,5
3,1,1,6,2,2,4,4,11.509389099234973,3,0,8,16.6,10,0,2025,1,5
3,1,3,0,0,6,4,4,5.110399813706527,8,0,0,3.02,0,0,2025,1,5
3,1,3,0,2,2,2,2,5.851917790222644,3,0,2,0.0,0,0,2025,1,5
3,2,3,0,3,8,4,4,4.489427399391129,9,0,3,1.14,0,0,2025,1,5
3,2,3,0,3,4,3,3,5.457289471360076,5,0,3,1.31,1,0,2025,1,5
3,2,3,0,0,2,2,2,6.174436123672249,3,0,0,0.0,0,0,2025,1,5
3,2,0,0,1,2,2,2,6.948946655957014,3,0,1,1.63,0,0,2025,1,5
3,2,3,0,1,1,2,4,8.714823695930564,2,0,1,1.42,3,0,2025,1,5
3,2,1,0,3,3,5,7,11.985484743512671,4,0,3,1.6,3,0,2025,1,5
3,3,2,0,3,4,5,5,9.203925735238574,5,0,3,3.1,0,0,2025,1,5
3,3,1,2,2,0,2,2,15.59874496936808,1,0,4,15.78,7,0,2025,1,5
3,3,0,1,1,2,3,4,8.946546190301543,3,0,2,3.24,4,0,2025,1,5
3,3,3,0,1,5,4,6,6.562564746962112,6,0,1,0.0,0,0,2025,1,5
3,3,3,0,1,5,3,5,5.23857086879322,6,0,1,1.44,0,0,2025,1,5
3,3,3,0,0,7,5,7,5.246934822509168,10,0,0,0.3,0,0,2025,1,5
3,4,3,0,1,7,4,6,4.300618461787574,9,0,1,0.95,0,0,2025,1,5
3,4,1,0,3,3,5,6,13.173100175977536,4,0,3,0.0,6,0,2025,1,5
3,4,3,0,4,8,4,6,4.265836243173968,9,0,4,0.58,2,0,2025,1,5
3,4,3,0,2,2,2,2,6.223122989236625,3,0,2,0.0,1,0,2025,1,5
3,4,3,0,0,4,2,4,3.636091723238028,6,0,0,2.31,0,0,2025,1,5
3,4,1,0,1,1,2,3,11.5446979250876,2,0,1,1.46,1,0,2025,1,5
3,5,1,0,2,2,4,6,11.50098471063984,3,0,2,1.85,0,0,2025,1,5
3,5,1,2,2,0,1,2,9.500845244946268,1,0,4,22.06,5,0,2025,1,5
3,5,1,2,0,0,2,4,13.445843976909448,1,0,2,11.7,2,0,2025,1,5
3,5,0,2,2,2,3,5,10.497202836936127,3,0,4,9.99,5,0,2025,1,5
3,5,3,0,1,3,2,3,4.8192921835522124,4,0,1,0.0,2,0,2025,1,5
3,5,0,0,1,4,5,5,10.261024510185068,5,0,1,0.0,0,0,2025,1,5
3,6,0,0,0,1,2,2,12.058899898337566,2,0,0,0.0,0,0,2025,1,5
3,6,3,0,2,2,2,3,5.979795342863875,3,0,2,1.02,4,0,2025,1,5
3,6,2,0,1,1,1,2,6.002847557347497,2,0,1,0.0,4,0,2025,1,5
